AE_Gujarat 2022
Assembly_No,month,District_Name,Sub_Region,Constituency,Type,Number,Candidate,Sex,Age,Party,Position,Votes,Electors,Valid_Votes,Vote_Share,Turnout_Percentage,Margin,Margin_Percentage,last_poll,Contested,Last_Party,Last_Party_ID,Last_Constituency_Name,Same_Constituency,Same_Party,No_Terms,Turncoat,Incumbent,Recontest,N_Cand,ENOP,pid,Deposit_Lost,Party_Type_TCPD,Party_ID,MyNeta_education,TCPD_Prof_Main,TCPD_Prof_Main_Desc,TCPD_Prof_Second,TCPD_Prof_Second_Desc
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Ahir Vikrambhai Arjanbhai Maadam,M,64,INC,3,44715,302603,190017,23.53,62.79,42133,22.17,TRUE,4,INC,3482,KHAMBHALIA,TRUE,TRUE,2,FALSE,TRUE,TRUE,11,3.03,AEGJ9523,no,National Party,3482,Graduate,Business,Real Estate or Builder or Developer or Construction,Agriculture,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,NOTA,,,None of the Above,4,2582,302603,190017,1.36,62.79,1332,0.7,TRUE,,,,,,,,,,,11,3.03,,,,,,,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Manjuben Karabhai Pingal,F,39,IND,5,1250,302603,190017,0.66,62.79,250,0.13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,3.03,AEGJ101995,yes,Independents,10809,Illiterate,Other,Household,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Solanki Govind Hamirbhai,M,36,BSP,6,1000,302603,190017,0.53,62.79,77,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,3.03,AEGJ101988,yes,State-based Party (Other State),16651,8th Pass,Business,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Chetariya Lakhubhai Lagdhirbhai,M,51,Gujarat Nav Nirman Sena,7,923,302603,190017,0.49,62.79,126,0.07,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,3.03,AEGJ101990,yes,Local Party,24146,12th Pass,Retired or Pension,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Vala Hamir Makvana,M,46,IND,8,797,302603,190017,0.42,62.79,60,0.03,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,3.03,AEGJ101996,yes,Independents,10809,8th Pass,Labourer or Daily Wage,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Bukhari Yakub Mohammad Hushen,M,29,AIMIM,9,737,302603,190017,0.39,62.79,124,0.07,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,3.03,AEGJ101991,yes,State-based Party (Other State),706,8th Pass,Business,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Nurmamad Jusab Pariyani,M,48,IND,10,613,302603,190017,0.32,62.79,365,0.19,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,3.03,AEGJ101994,yes,Independents,10809,Literate,Business,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Nangesh Karsan Jeshabhai,M,52,IND,11,248,302603,190017,0.13,62.79,19,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,3.03,AEGJ101993,yes,Independents,10809,10th Pass,Salaried Work or Employed,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,KHAMBHALIA,GEN,81,Ibrahimbhai Amadbhai Ghavda,M,59,IND,12,229,302603,190017,0.12,62.79,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,3.03,AEGJ101992,yes,Independents,10809,Illiterate,Labourer or Daily Wage,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Pabubha Virambha Manek,M,66,BJP,1,74018,292654,180201,41.08,61.57,5327,2.96,TRUE,8,BJP,1605,DWARKA,TRUE,TRUE,8,FALSE,TRUE,TRUE,13,2.94,AEGJ531,no,National Party,1605,Literate,Other,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Ahir Mulubhai Ranmalbhai Kandoriya,M,64,INC,2,68691,292654,180201,38.12,61.57,40310,22.37,TRUE,2,INC,3482,DWARKA,TRUE,TRUE,0,FALSE,FALSE,FALSE,13,2.94,AEGJ13554,no,National Party,3482,Graduate,Agriculture,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Lakhmanbhai Boghabhai Nakum,M,58,AAAP,3,28381,292654,180201,15.75,61.57,25462,14.13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102002,yes,State-based Party (Other State),13,10th Pass,Agriculture,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,NOTA,,,None of the Above,4,2919,292654,180201,1.62,61.57,1528,0.85,TRUE,,,,,,,,,,,13,2.94,,,,,,,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Parmani Kishankumar Himantlal,M,30,Garvi Gujarat Party,5,1391,292654,180201,0.77,61.57,240,0.13,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102000,yes,Local Party,24361,8th Pass,Labourer or Daily Wage,Truck Driver,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Bhagvanji H. Thobhani,M,56,IND,6,1151,292654,180201,0.64,61.57,330,0.18,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102009,yes,Independents,10809,8th Pass,Other,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Hathal Chandrasinh Sadurbha,M,37,BSP,7,821,292654,180201,0.46,61.57,223,0.12,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ101999,yes,State-based Party (Other State),16651,5th Pass,Business,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Madam Nathabhai Fogabhai,M,52,Gujarat Nav Nirman Sena,8,598,292654,180201,0.33,61.57,72,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102001,yes,Local Party,24146,10th Pass,Other,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Nagash Karashanbhai Jeshabhai,M,52,IND,9,526,292654,180201,0.29,61.57,40,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102008,yes,Independents,10809,10th Pass,Small Business or Self-employed,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Asharafmiya Sidikmiya Kadri,M,55,IND,10,486,292654,180201,0.27,61.57,92,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102004,yes,Independents,10809,Graduate Professional,Liberal Profession or Professional,Lawyer,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Hamir Dadu Der,M,35,SP,11,394,292654,180201,0.22,61.57,64,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102003,yes,State-based Party (Other State),7425,5th Pass,Agriculture,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Devendra Fogabha Manek,M,30,IND,12,330,292654,180201,0.18,61.57,41,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102007,yes,Independents,10809,8th Pass,Small Business or Self-employed,,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Ghediya Amit Jagdishbhai,M,32,IND,13,289,292654,180201,0.16,61.57,83,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102006,yes,Independents,10809,Graduate Professional,Social Work,Advocacy,,
14,12,Devbhumi Dwarka,Saurashtra-Kutch,DWARKA,GEN,82,Kishor Khimabhai Chavada,M,46,IND,14,206,292654,180201,0.11,61.57,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,2.94,AEGJ102005,yes,Independents,10809,5th Pass,Small Business or Self-employed,Self-employed,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Arjunbhai Devabhai Modhwadia,M,66,INC,1,82056,266061,166233,49.36,62.48,8181,4.92,TRUE,6,INC,3482,PORBANDAR,TRUE,TRUE,3,FALSE,FALSE,TRUE,11,2.27,AEGJ9560,no,National Party,3482,Graduate Professional,Agriculture,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Babubhai Bhimabhai Bokhiriya,M,69,BJP,2,73875,266061,166233,44.44,62.48,68556,41.24,TRUE,6,BJP,1605,PORBANDAR,TRUE,TRUE,4,FALSE,TRUE,TRUE,11,2.27,AEGJ7267,no,National Party,1605,Graduate,Business,"Contractor, Transport",Agriculture,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Jivan Jungi,M,67,AAAP,3,5319,266061,166233,3.2,62.48,2550,1.53,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,2.27,AEGJ102011,yes,State-based Party (Other State),13,10th Pass,Other,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,NOTA,,,None of the Above,4,2769,266061,166233,1.67,62.48,2095,1.26,TRUE,,,,,,,,,,,11,2.27,,,,,,,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Mukesh Ramji Panjari,M,39,IND,5,674,266061,166233,0.41,62.48,327,0.2,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,2.27,AEGJ102019,yes,Independents,10809,10th Pass,Business,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Manoj Babu Buddhecha,M,30,IND,6,347,266061,166233,0.21,62.48,38,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,2.27,AEGJ102018,yes,Independents,10809,5th Pass,Business,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Odedara Lakhanshi Deva,M,49,IND,7,309,266061,166233,0.19,62.48,78,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,2.27,AEGJ102016,yes,Independents,10809,Graduate,Other,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Rameshbhai Rajabhai Daki,M,47,SP,8,231,266061,166233,0.14,62.48,6,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,2.27,AEGJ102013,yes,State-based Party (Other State),7425,Others,Business,Contractor,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Prakashbhai Vallabhdas Unadkat,M,61,IND,9,225,266061,166233,0.14,62.48,6,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,2.27,AEGJ102017,yes,Independents,10809,10th Pass,Small Business or Self-employed,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Jethabhai Bhanabhai Chavda,M,38,Bahujan RepublicanSocialist Party,10,219,266061,166233,0.13,62.48,91,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,2.27,AEGJ102012,yes,Local Party,25141,8th Pass,Other,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Rajesh Gaurishankar Pandya,M,53,Right to Recall Party,11,128,266061,166233,0.08,62.48,47,0.03,TRUE,3,SHS,18691,PORBANDAR,TRUE,FALSE,0,TRUE,FALSE,TRUE,11,2.27,AEGJ13561,yes,Local Party,17316,10th Pass,Business,,,
14,12,Porbandar,Saurashtra-Kutch,PORBANDAR,GEN,83,Odedara Ranmalbhai Rambhai,M,26,IND,12,81,266061,166233,0.05,62.48,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,11,2.27,AEGJ102015,yes,Independents,10809,10th Pass,Agriculture,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Kandhalbhai Sarmanbhai Jadeja,M,50,SP,1,60744,225801,129401,46.94,57.31,26712,20.64,TRUE,3,NCP,5792,KUTIYANA,TRUE,FALSE,3,TRUE,TRUE,TRUE,13,3.23,AEGJ13571,no,State-based Party (Other State),7425,8th Pass,Agriculture,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Dheliben Maldebhai Odedara,F,58,BJP,2,34032,225801,129401,26.3,57.31,14475,11.19,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102020,no,National Party,1605,10th Pass,Agriculture,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Bhimabhai Danabhai Makvana,M,54,AAAP,3,19557,225801,129401,15.11,57.31,10716,8.28,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102023,yes,State-based Party (Other State),13,Literate,Agriculture,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Nathabhai Bhurabhai Odedara,M,57,INC,4,8841,225801,129401,6.83,57.31,6878,5.32,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102021,yes,National Party,3482,8th Pass,Business,"Real Estate or Builder or Developer or Construction, Hospitality",Agriculture,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,NOTA,,,None of the Above,5,1963,225801,129401,1.52,57.31,837,0.65,TRUE,,,,,,,,,,,13,3.23,,,,,,,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Butani Rajeshbhai Maganbhai,M,49,Rashtriya Hind Ekta Dal,6,1126,225801,129401,0.87,57.31,338,0.26,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102022,yes,Local Party,25154,10th Pass,Labourer or Daily Wage,,Agriculture,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Mukeshbhai Lakhaman Vaghasiya,M,42,IND,7,788,225801,129401,0.61,57.31,304,0.23,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102030,yes,Independents,10809,8th Pass,Labourer or Daily Wage,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Rajeshbhai Laxmidas Madlani,M,43,IND,8,484,225801,129401,0.37,57.31,54,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102031,yes,Independents,10809,8th Pass,Business,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Nimeshbhai Mansukhbhai Bhundiya,M,33,IND,9,430,225801,129401,0.33,57.31,74,0.06,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102027,yes,Independents,10809,8th Pass,Labourer or Daily Wage,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Prakashbhai Madhavjibhai Jungi,M,41,IND,10,356,225801,129401,0.28,57.31,9,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102028,yes,Independents,10809,8th Pass,Small Business or Self-employed,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Chandulal Mohanbhai Rathod,M,53,IND,11,347,225801,129401,0.27,57.31,11,0.01,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102026,yes,Independents,10809,5th Pass,Agricultural Labour,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Milankumar Madhavji Chauhan,M,28,IND,12,336,225801,129401,0.26,57.31,94,0.07,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102029,yes,Independents,10809,12th Pass,Labourer or Daily Wage,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Ajay Karabhai Odedara,M,26,IND,13,242,225801,129401,0.19,57.31,87,0.07,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102024,yes,Independents,10809,12th Pass,Labourer or Daily Wage,,,
14,12,Porbandar,Saurashtra-Kutch,KUTIYANA,GEN,84,Anand Krashnakant Buch,M,40,IND,14,155,225801,129401,0.12,57.31,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,13,3.23,AEGJ102025,yes,Independents,10809,8th Pass,Other,,,
14,12,Junagadh,Saurashtra-Kutch,MANAVADAR,GEN,85,ARVINDBHAI JINABHAI LADANI,M,60,INC,1,64690,248514,153497,42.14,61.77,3453,2.25,TRUE,2,INC,3482,MANAVADAR,TRUE,TRUE,1,FALSE,FALSE,TRUE,7,2.78,AEGJ101166,no,National Party,3482,12th Pass,Agriculture,,,
14,12,Junagadh,Saurashtra-Kutch,MANAVADAR,GEN,85,JAWAHARBHAI PETHALJIBHAI CHAVDA,M,58,BJP,2,61237,248514,153497,39.89,61.77,37940,24.72,TRUE,8,BJP,,MANAVADAR,TRUE,TRUE,5,FALSE,TRUE,TRUE,7,2.78,AEGJ5297,no,National Party,1605,10th Pass,Business,,Agriculture,
14,12,Junagadh,Saurashtra-Kutch,MANAVADAR,GEN,85,KARSHAN PARBAT BHADARKA (BAPU),M,46,AAAP,3,23297,248514,153497,15.18,61.77,21729,14.16,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.78,AEGJ102034,yes,State-based Party (Other State),13,Post Graduate,Agriculture,,,
14,12,Junagadh,Saurashtra-Kutch,MANAVADAR,GEN,85,NOTA,,,None of the Above,4,1568,248514,153497,1.02,61.77,198,0.13,TRUE,,,,,,,,,,,7,2.78,,,,,,,,,
14,12,Junagadh,Saurashtra-Kutch,MANAVADAR,GEN,85,MUCHHADIYA DEVDANBHAI KANABHAI,M,47,BSP,5,1370,248514,153497,0.89,61.77,639,0.42,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.78,AEGJ102033,yes,State-based Party (Other State),16651,Graduate Professional,Liberal Profession or Professional,Lawyer,,
14,12,Junagadh,Saurashtra-Kutch,MANAVADAR,GEN,85,RATHOD BHAVINKUMAR SHANTILAL,M,33,IND,6,731,248514,153497,0.48,61.77,395,0.26,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.78,AEGJ102037,yes,Independents,10809,Graduate Professional,Liberal Profession or Professional,Lawyer,,
14,12,Junagadh,Saurashtra-Kutch,MANAVADAR,GEN,85,KARANGIYA PARBATBHAI BHAYABHAI,M,53,IND,7,336,248514,153497,0.22,61.77,68,0.04,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.78,AEGJ102035,yes,Independents,10809,10th Pass,Agriculture,,,
14,12,Junagadh,Saurashtra-Kutch,MANAVADAR,GEN,85,MAHESH PARMAR,M,34,IND,8,268,248514,153497,0.17,61.77,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,2.78,AEGJ102036,yes,Independents,10809,10th Pass,Labourer or Daily Wage,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,SANJAY SUKHABHAI KORADIA,M,50,BJP,1,84616,287721,162707,52.01,56.55,40256,24.74,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,9,2.7,AEGJ102039,no,National Party,1605,12th Pass,Other,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,JOSHI BHIKHABHAI GALABHAI,M,77,INC,2,44360,287721,162707,27.26,56.55,16054,9.87,TRUE,6,INC,3482,JUNAGADH,TRUE,TRUE,3,FALSE,TRUE,TRUE,9,2.7,AEGJ13592,no,National Party,3482,10th Pass,Agriculture,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,CHETANKUMAR HARSUKHBHAI GAJERA,M,34,AAAP,3,28306,287721,162707,17.4,56.55,26304,16.17,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.7,AEGJ102041,no,State-based Party (Other State),13,12th Pass,Business,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,NOTA,,,None of the Above,4,2002,287721,162707,1.23,56.55,1102,0.68,TRUE,,,,,,,,,,,9,2.7,,,,,,,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,MAYURBHAI HARILAL RANVA,M,33,BSP,5,900,287721,162707,0.55,56.55,55,0.03,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.7,AEGJ102038,yes,State-based Party (Other State),16651,8th Pass,Business,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,GORFAD DILIPKUMAR RANCHHODBHAI,M,52,Bhartiya Jan Parishad,6,845,287721,162707,0.52,56.55,85,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.7,AEGJ102040,yes,Local Party,25138,12th Pass,Other,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,GHANSHYAMKUMAR HIMANTBHAI MASHRU,M,42,IND,7,760,287721,162707,0.47,56.55,379,0.23,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.7,AEGJ102042,yes,Independents,10809,8th Pass,Business,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,HARESH MANUBHAI SARDHARA,M,41,IND,8,381,287721,162707,0.23,56.55,34,0.02,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.7,AEGJ102045,yes,Independents,10809,Graduate,Business,,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,SHASHIKANT KARSHANBHAI RAVAT,M,42,IND,9,347,287721,162707,0.21,56.55,157,0.1,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.7,AEGJ102044,yes,Independents,10809,8th Pass,Labourer or Daily Wage,Artisan,,
14,12,Junagadh,Saurashtra-Kutch,JUNAGADH,GEN,86,MAMTABEN JAYANTILAL BOTVADIYA,F,28,IND,10,190,287721,162707,0.12,56.55,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,9,2.7,AEGJ102043,yes,Independents,10809,Graduate,Other,,,
14,12,Junagadh,Saurashtra-Kutch,VISAVADAR,GEN,87,BHUPENDRABHAI GANDUBHAI BHAYANI,M,48,AAAP,1,66210,259224,146562,45.18,56.54,7063,4.82,TRUE,1,,,,,,1,FALSE,FALSE,FALSE,5,2.7,AEGJ102048,no,State-based Party (Other State),13,10th Pass,Agricultural Labour,,,
14,12,Junagadh,Saurashtra-Kutch,VISAVADAR,GEN,87,HARSHADKUMAR MADHAVJIBHAI RIBADIYA,M,52,BJP,2,59147,259224,146562,40.36,56.54,42184,28.78,TRUE,3,INC,3482,VISAVADAR,TRUE,FALSE,1,TRUE,TRUE,TRUE,5,2.7,AEGJ11788,no,National Party,1605,10th Pass,Salaried Work or Employed,,Agriculture,
14,12,Junagadh,Saurashtra-Kutch,VISAVADAR,GEN,87,KARASHANBHAI NARANBHAI VADADORIYA,M,50,INC,3,16963,259224,146562,11.57,56.54,15121,10.32,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.7,AEGJ102046,yes,National Party,3482,Graduate,Business,Real Estate or Builder or Developer or Construction,Agriculture,
14,12,Junagadh,Saurashtra-Kutch,VISAVADAR,GEN,87,VAGHELA MANSUKHBHAI NATHABHAI,M,50,BSP,4,1842,259224,146562,1.26,56.54,77,0.05,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.7,AEGJ102047,yes,State-based Party (Other State),16651,8th Pass,Labourer or Daily Wage,,,
14,12,Junagadh,Saurashtra-Kutch,VISAVADAR,GEN,87,NOTA,,,None of the Above,5,1765,259224,146562,1.2,56.54,1130,0.77,TRUE,,,,,,,,,,,5,2.7,,,,,,,,,
14,12,Junagadh,Saurashtra-Kutch,VISAVADAR,GEN,87,IKBALBHAI HABIBBHAI SAMA,M,51,IND,6,635,259224,146562,0.43,56.54,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,5,2.7,AEGJ102049,yes,Independents,10809,10th Pass,Salaried Work or Employed,,,
14,12,Junagadh,Saurashtra-Kutch,KESHOD,GEN,88,DEVABHAI PUNJABHAI MALAM,M,63,BJP,1,55802,246388,154637,36.09,62.76,4208,2.72,TRUE,2,BJP,1605,KESHOD,TRUE,TRUE,2,FALSE,TRUE,TRUE,7,3.45,AEGJ1331,no,National Party,1605,Literate,Agriculture,,,
14,12,Junagadh,Saurashtra-Kutch,KESHOD,GEN,88,HIRABHAI ARJANBHAI JOTVA,M,54,INC,2,51594,246388,154637,33.36,62.76,27097,17.52,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.45,AEGJ102050,no,National Party,3482,Graduate,Business,"Transport, Petrol Pumps",Agriculture,
14,12,Junagadh,Saurashtra-Kutch,KESHOD,GEN,88,CHUDASAMA RAMAJIBHAI BABUBHAI,M,48,AAAP,3,24497,246388,154637,15.84,62.76,5223,3.38,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.45,AEGJ102052,yes,State-based Party (Other State),13,12th Pass,Agricultural Labour,,,
14,12,Junagadh,Saurashtra-Kutch,KESHOD,GEN,88,ARVINDBHAI KESHAVBHAI LADANI,M,59,IND,4,19274,246388,154637,12.46,62.76,17555,11.35,TRUE,2,BJP,1605,KESHOD,TRUE,FALSE,1,FALSE,FALSE,FALSE,7,3.45,AEGJ13614,yes,Independents,10809,10th Pass,Other,,,
14,12,Junagadh,Saurashtra-Kutch,KESHOD,GEN,88,NOTA,,,None of the Above,5,1719,246388,154637,1.11,62.76,957,0.62,TRUE,,,,,,,,,,,7,3.45,,,,,,,,,
14,12,Junagadh,Saurashtra-Kutch,KESHOD,GEN,88,ANTROLIYA DHANABHAI MUNABHAI,M,53,Vyavastha Parivartan Party,6,762,246388,154637,0.49,62.76,151,0.1,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.45,AEGJ102051,yes,Local Party,8518,8th Pass,Labourer or Daily Wage,,,
14,12,Junagadh,Saurashtra-Kutch,KESHOD,GEN,88,LALITKUMAR L. DEDANIYA,M,38,IND,7,611,246388,154637,0.4,62.76,233,0.15,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.45,AEGJ102055,yes,Independents,10809,10th Pass,Other,,,
14,12,Junagadh,Saurashtra-Kutch,KESHOD,GEN,88,ALPESHKUMAR CHANDULAL TRAMBADIYA,M,43,IND,8,378,246388,154637,0.24,62.76,0,0,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,7,3.45,AEGJ102054,yes,Independents,10809,Graduate Professional,Labourer or Daily Wage,,,
14,12,Junagadh,Saurashtra-Kutch,MANGROL,GEN,89,KARGATIYA BHAGVANJIBHAI LAKHABHAI,M,64,BJP,1,60896,230509,147766,41.21,64.1,22501,15.23,TRUE,4,BJP,1605,MANGROL,TRUE,TRUE,3,FALSE,FALSE,TRUE,6,3.33,AEGJ9574,no,National Party,1605,10th Pass,Agriculture,,,
14,12,Junagadh,Saurashtra-Kutch,MANGROL,GEN,89,BABUBHAI KALABHAI VAJA,M,70,INC,2,38395,230509,147766,25.98,64.1,4081,2.76,TRUE,3,INC,3482,MANGROL,TRUE,TRUE,1,FALSE,TRUE,TRUE,6,3.33,AEGJ11797,no,National Party,3482,10th Pass,Agriculture,,,
14,12,Junagadh,Saurashtra-Kutch,MANGROL,GEN,89,PIYUSH PARMAR,M,31,AAAP,3,34314,230509,147766,23.22,64.1,23525,15.92,TRUE,1,,,,,,0,FALSE,FALSE,FALSE,6,3.33,AEGJ102058,no,State-based Party (Other State),13,Graduate,Agriculture,,,
